sentence, rc_startpos, rc_length, subj_num
the director that the secretaries phoned destroyed the outrageous rebellion .,2,4,singular
the nervous employees that the outrageous strategy last week misled betrayed the competent principal .,3,7,plural
the novel that the quite famous libraries and the library displayed misled the employee .,2,9,singular
the politicians that the extremely timid assistant and the secretaries phoned warned the rebellion last month .,2,9,plural
the guardian that the really short toddlers last month ignored closed the rather green door happily .,2,8,singular
the novel that my cousins last month bought helped the rebellion last month .,2,6,singular
my extremely obnoxious colleague that my young partners married burned the photograph .,4,5,singular
the convenient procedure that the scientists quickly reused improved the rather convenient equation .,3,5,singular
the preschooler that the cheerful actor last week envied healed the quite startled cat .,2,7,singular
the politician that the quite talented clerks and the quite nervous assistants happily phoned met the employee .,2,12,singular
the timid employee that the obnoxious principal avoided welcomed the truth .,3,5,singular
the quite uptight director that the gathering last month betrayed proposed the budget .,4,6,singular
the cheerful parents that the timid child last week ignored discovered the truth quickly .,3,7,plural
my rather short partner that the clerk phoned folded the shirt .,4,4,singular
the parents that the preschooler ignored framed the really gorgeous photograph happily .,2,4,plural
my timid colleagues that the preschooler and the cheerful child happily accompanied hung the shirt last month .,3,9,plural
the quite famous principle that the rather nervous nurse and the extremely scary researchers promptly studied fixed the rather disastrous flaw promptly .,4,12,singular
my cousin that the parents accompanied accepted the interesting offer last month .,2,4,singular
the quite disastrous fragrance that the cheerful child happily smelled killed the startled giraffe last week .,4,6,singular
the fumes that my cousin inhaled polluted the majestic region last week .,2,4,singular
my cousins that the clerk phoned filled the jar efficiently .,2,4,plural
the politician that the startled team and the driven employee worshiped crushed the fierce rebellion quickly .,2,9,singular
the procedure that the physician last month taught improved the famous equation .,2,6,singular
the obnoxious politicians that the quite timid employee last week betrayed destroyed the rebellion quickly .,3,8,plural
the movement that the clerks last month planned shaped the rather interesting budget .,2,6,singular
the disastrous fumes that the child happily smelled killed the extremely startled giraffe .,3,5,singular
the outrageous strategy that the competent assistants and the really competent assistants suggested supported the fierce movement happily .,3,10,singular
the extremely witty guardian that the cheerful child accompanied refused the potato .,4,5,singular
the fragrance that the extremely chubby preschooler happily smelled harmed the rather startled giraffe .,2,7,singular
the team that the really outrageous policy last week misled obeyed the rather competent director happily .,2,8,singular
the principle that the physicians challenged improved the equation happily .,2,4,singular
the young children that the actor and the nervous student last week envied created the sculpture efficiently .,3,10,plural
the gorgeous novel that the witty actor and the student discussed helped the movement last month .,3,8,singular
the child that the cheerful actor last month envied colored the majestic novel .,2,7,singular
the rather famous paper that the talented clerks and the assistants returned spread the outrageous information quickly .,4,8,singular
the gas that my partner last week inhaled killed the giraffe .,2,6,singular
the principles that the scientist reviewed fixed the disastrous flaw promptly .,2,4,plural
the guardians that the child ignored covered the jar last month .,2,4,plural
the strategy that the secretary and the driven clerk wearily suggested supported the really scary movement .,2,9,singular
my partner that my uptight colleagues and my short colleague married lost the photograph last week .,2,9,singular
the team that the novel last month misled obeyed the extremely competent director .,2,6,singular
the famous principle that the rather fierce nurses reused improved the equation .,3,6,singular
the famous paper that the rather witty actors promptly googled spread the information quickly .,3,7,singular
the gas that the witty child happily smelled polluted the majestic region quickly .,2,6,singular
the director that the talented employee betrayed avoided the gathering last week .,2,5,singular
my rather obnoxious colleague that my partners and my young cousin last month fancied hung the green shirt .,4,10,singular
the rather nervous team that the competent politician encouraged welcomed the extremely scandalous movement last month .,4,5,singular
the really convenient procedure that the physician challenged fixed the really disastrous flaw quickly .,4,4,singular
the cup that the rather young parent and the guardians covered satisfied the child last week .,2,9,singular
the timid guardian that the children ignored discovered the truth .,3,4,singular
the sculptures that the toddler and the preschoolers efficiently created misled the timid gathering last month .,2,8,plural
my rather obnoxious cousins that the nervous secretary phoned approached the famous city quickly .,4,5,plural
the quite scary rebellion that the competent director and the principal quickly crushed shaped the interesting budget last month .,4,9,singular
the quite famous procedure that the extremely fierce physician quickly reused improved the equation .,4,7,singular
the disastrous fragrance that the really cheerful guardian wearily inhaled polluted the quite gorgeous region quickly .,3,7,singular
the cake that my partner wanted satisfied the toddler last month .,2,4,singular
the guardian that the preschooler hit confiscated the coin .,2,4,singular
the quite cheerful parent that the toddler last week hit closed the door quickly .,4,6,singular
the competent principals that the gathering last month betrayed stopped the movement promptly .,3,6,plural
my partner that the driven clerk happily phoned burned the rather gorgeous photograph last month .,2,6,singular
the really startled team that the politician and the competent director last month encouraged welcomed the scandalous truth .,4,10,singular
my rather uptight cousins that the timid secretary phoned filled the bottle .,4,5,plural
the extremely disastrous fumes that the young toddlers smelled harmed the giraffe last week .,4,5,singular
my rather witty colleagues that my cousin married spilled the syrup .,4,4,plural
the strategy that the secretaries happily suggested supported the outrageous movement wearily .,2,5,singular
the child that the cheerful teenager envied healed the startled cat .,2,5,singular
the policies that the talented secretary and the assistant suggested stopped the outrageous movement .,2,8,plural
the child that the obnoxious students last week envied saved the cat last week .,2,7,singular
my partners that my colleague fancied painted the yellow door happily .,2,4,plural
the nervous gathering that the principal last month avoided celebrated the accomplishment .,3,6,singular
the employee that the rather uptight directors and the director met worshiped the principal .,2,9,singular
my cousins that my colleague and my cousin fancied bought the really majestic sculpture .,2,7,plural
the principle that the scientist studied improved the convenient equation happily .,2,4,singular
my uptight partner that the extremely chubby preschooler accompanied deleted the extremely scandalous article gloomily .,3,6,singular
the obnoxious politician that the gathering gloomily obeyed presented the extremely interesting budget .,3,5,singular
the guardian that the short toddler ignored closed the door .,2,5,singular
the book that my partner deleted spread the information quickly .,2,4,singular
the guardian that the parent accompanied covered the bottle last month .,2,4,singular
my partner that my witty colleague married filled the bottle last week .,2,5,singular
the outrageous secrets that the employee welcomed shaped the budget last month .,3,4,plural
the famous procedure that the researcher invented improved the equation .,3,4,singular
the sculptures that the teenager discussed helped the outrageous movement .,2,4,plural
the gathering that the principals and the extremely obnoxious principals avoided betrayed the uptight politician last week .,2,9,singular
the competent employees that the scandalous strategy and the scandalous policies misled celebrated the unanticipated accomplishment last week .,3,9,plural
the movement that the politicians quickly crushed shaped the budget last month .,2,5,singular
the really interesting phone that the timid clerk answered encouraged the extremely competent employee .,4,5,singular
the novel that my colleague bought misled the extremely talented employee last month .,2,4,singular
the guardian that the preschoolers and the children hit discovered the truth .,2,7,singular
the extremely unanticipated accomplishment that the principal happily celebrated destroyed the really fierce rebellion .,4,5,singular
my cousins that my timid partner and my colleagues last week fancied chewed the potato .,2,10,plural
my uptight colleague that my witty cousin last week fancied planned the fierce rebellion last month .,3,7,singular
the convenient principle that the rather nervous nurses last week taught fixed the quite disastrous flaw .,3,8,singular
the movement that the directors quickly destroyed shaped the really interesting budget .,2,5,singular
the library that my uptight partner and my colleague approached displayed the novel last month .,2,8,singular
the cheerful parent that the really witty preschooler accompanied lost the photograph .,3,6,singular
the famous paper that my nervous colleague deleted spread the information quickly .,3,5,singular
the toddler that the cheerful child gloomily accompanied created the gorgeous novel happily .,2,6,singular
the quite famous books that the scary nurse and the nervous physicians read spread the information .,4,9,plural
the famous procedure that the scientist last month taught fixed the flaw .,3,6,singular
the gas that the children and the preschoolers smelled killed the giraffe last week .,2,7,singular
the driven gathering that the politician sadly avoided obeyed the principal wearily .,3,5,singular
the guardians that the child hugged folded the shirt happily .,2,4,plural
the gas that the chubby preschooler smelled harmed the giraffe .,2,5,singular
the extremely talented team that the quite driven director gloomily avoided obeyed the obnoxious principal .,4,7,singular
the principle that the quite talented nurses studied fixed the disastrous flaw .,2,6,singular
the famous equations that the driven nurse efficiently solved challenged the principle .,3,6,plural
the short toddler that the preschooler and the extremely chubby child accompanied licked the potato happily .,3,9,singular
the bottle that my quite chubby partner filled satisfied the extremely witty child .,2,6,singular
the revolution that the director and the principal crushed shaped the budget last month .,2,7,singular
the obnoxious principal that the team and the rather timid employees last week betrayed destroyed the famous rebellion quickly .,3,11,singular
the library that my short colleague and my cousin approached displayed the majestic novel last week .,2,8,singular
the convenient procedures that the nervous researcher efficiently invented improved the equation .,3,6,plural
the extremely talented team that the really scandalous policies misled endorsed the extremely fierce rebellion .,4,6,singular
the convenient procedure that the really cheerful physician and the cheerful nurses invented improved the equation happily .,3,10,singular
my cousin that my partner last week fancied wanted the dessert .,2,6,singular
the rich dessert that the chef and the waitress happily sampled satisfied the short child .,3,8,singular
the gathering that the scandalous policies misled betrayed the rather obnoxious politician last week .,2,5,singular
the faulty device that the museums installed polluted the region last month .,3,4,singular
the principles that the researcher last month challenged fixed the disastrous flaw quickly .,2,6,plural
the article that the assistant sold spread the quite interesting information quickly .,2,4,singular
the directors that the clerk and the driven secretary happily phoned observed the rebellion last month .,2,9,plural
the directors that the timid gathering happily obeyed warned the scary rebellion last month .,2,6,plural
the quite famous library that my partner approached installed the device .,4,4,singular
the disastrous gas that my extremely chubby partner and my colleagues last month inhaled harmed the startled giraffe .,3,11,singular
my partners that my young colleague and my nervous cousins last month fancied lost the majestic photograph .,2,11,plural
the uptight politicians that the gathering happily obeyed sanctioned the extremely interesting budget promptly .,3,5,plural
the guardian that the witty child last week hit framed the photograph .,2,7,singular
my quite witty colleague that the extremely driven secretary phoned rolled the quite green shirt last week .,4,6,singular
my nervous colleague that my cousin and my partner last month married cut the yellow shirt happily .,3,9,singular
my witty cousin that the extremely talented assistants phoned planned the famous rebellion last month .,3,6,singular
the extremely famous principle that the rather scary nurse sadly introduced improved the famous equation .,4,7,singular
the revolution that my really obnoxious cousins promptly joined shaped the extremely interesting budget .,2,7,singular
the obnoxious politicians that the extremely driven employee last week betrayed stopped the revolution quickly .,3,8,plural
the quite cheerful parents that the rather short toddler hit covered the yellow cup quickly .,4,6,plural
the competent team that the obnoxious principal happily met welcomed the revolution .,3,6,singular
the guardian that the short preschooler hit sorted the rather shiny coin efficiently .,2,5,singular
the famous revolution that the rather talented politician observed shaped the budget .,3,6,singular
the talented director that the driven gathering betrayed supported the revolution sadly .,3,5,singular
the young child that the student and the actor envied folded the shirt happily .,3,7,singular
the gas that my really witty colleagues and my witty colleague inhaled killed the giraffe quickly .,2,10,singular
the gas that the preschooler and the nervous toddler inhaled harmed the startled giraffe last month .,2,8,singular
the team that the director encouraged endorsed the scandalous revolution happily .,2,4,singular
my cousin that my colleagues gloomily accompanied filled the quite shiny cup efficiently .,2,5,singular
the libraries that my obnoxious partner approached displayed the novel last week .,2,5,plural
the rather startled team that the principal avoided endorsed the really famous revolution happily .,4,4,singular
the timid team that the director encouraged welcomed the truth .,3,4,singular
the gathering that the talented politician last week met welcomed the revolution .,2,7,singular
the really disastrous fumes that the preschooler smelled harmed the extremely startled giraffe last month .,4,4,singular
the gas that the timid toddlers and the timid toddler happily smelled harmed the giraffe .,2,10,singular
the fish that the toddler and the preschooler last month hated satisfied the quite cheerful child last week .,2,9,singular
the scandalous strategy that the secretaries suggested stopped the quite outrageous revolution .,3,4,singular
the director that the rather timid team and the employees happily obeyed met the gathering happily .,2,10,singular
the convenient principle that the physicians taught improved the convenient equation gloomily .,3,4,singular
the cheerful guardian that the toddler last month ignored discovered the truth .,3,6,singular
my cheerful colleague that my timid cousins and my partner happily married chewed the rich bacon sadly .,3,9,singular
the director that the quite timid employee and the quite nervous gathering last week worshiped presented the rather interesting budget .,2,13,singular
the nervous parents that the preschooler last week ignored painted the green door gloomily .,3,6,plural
the jar that the guardians and the guardian last week covered satisfied the rather cheerful preschooler last week .,2,9,singular
my quite nervous cousin that my nervous partner fancied hung the yellow shirt .,4,5,singular
my witty partners that my timid colleague and my young cousin wearily accompanied burned the really majestic photograph .,3,10,plural
the preschooler that the toddler accompanied stored the really shiny coin .,2,4,singular
my chubby partners that my cousin married googled the extremely famous paper last week .,3,4,plural
the famous procedures that the physician invented fixed the flaw .,3,4,plural
the uptight politician that the talented team last week betrayed warned the famous revolution .,3,7,singular
my quite short partner that the young guardian accompanied approached the city .,4,5,singular
the library that my witty partners wearily approached displayed the novel last week .,2,6,singular
my partners that the assistant phoned planned the revolution promptly .,2,4,plural
the principal that the quite competent gathering last month worshiped supported the revolution gloomily .,2,8,singular
the clear juice that my uptight partner last week spilled satisfied the short child .,3,7,singular
the toddlers that the rather uptight student and the cheerful teenagers last week envied healed the startled cat last month .,2,12,plural
my cheerful partners that my colleague last month married deleted the paper quickly .,3,6,plural
the famous procedures that the witty researcher and the scientists last month challenged fixed the really disastrous flaw quickly .,3,10,plural
the child that the rather uptight student envied kicked the butterfly wearily .,2,6,singular
the employee that the competent director avoided obeyed the talented principal .,2,5,singular
my witty cousin that my rather nervous colleagues happily married cut the shirt .,3,7,singular
the rich cake that the chubby toddler wanted satisfied my cousin .,3,5,singular
the cheerful guardian that my colleagues sadly accompanied framed the photograph gloomily .,3,5,singular
the nervous guardian that the toddler hit tied the string wearily .,3,4,singular
the parents that the toddler last month ignored refused the bacon last month .,2,6,plural
the uptight principals that the employee and the really startled gathering worshiped warned the fierce revolution wearily .,3,9,plural
the museums that my cousin approached displayed the quite gorgeous novel last month .,2,4,plural
the famous principle that the physician and the researchers quickly invented improved the equation wearily .,3,8,singular
the strategy that the nervous assistant happily suggested supported the revolution wearily .,2,6,singular
the novel that my cousins bought helped the revolution .,2,4,singular
the startled employee that the directors encouraged welcomed the truth last month .,3,4,singular
the parent that the children hit sorted the shiny coin efficiently .,2,4,singular
my colleague that my rather witty partner married cut the shirt efficiently .,2,6,singular
the sculpture that the cheerful students and the students enjoyed misled the employee last month .,2,8,singular
the strategy that the rather timid assistant suggested stopped the really scary revolution .,2,6,singular
the famous equation that the scientist and the researchers improved challenged the convenient procedure last week .,3,7,singular
the really tasty dessert that the parents refused satisfied the short preschooler last month .,4,4,singular
the policy that the talented secretary happily suggested stopped the quite fierce revolution .,2,6,singular
the fragrance that the preschooler smelled killed the giraffe .,2,4,singular
my colleague that my partner and my extremely timid cousins wearily married filled the jar .,2,10,singular
the guardian that the quite short children and the short preschooler happily hugged confiscated the shiny coin .,2,11,singular
the formulae that the scientist improved challenged the procedure .,2,4,plural
the extremely famous paper that the assistant and the clerk sadly shared spread the information .,4,8,singular
the politician that the gathering and the quite startled employee obeyed stopped the revolution .,2,9,singular
the parent that the witty preschoolers hugged hung the shirt .,2,5,singular
the extremely disastrous fumes that the timid chef inhaled harmed the giraffe .,4,5,singular
the achievement that the quite driven politician celebrated destroyed the revolution .,2,6,singular
the famous principle that the quite timid researcher happily studied fixed the disastrous flaw promptly .,3,7,singular
the team that the talented directors and the principals wearily avoided welcomed the scandalous revolution happily .,2,9,singular
the quite tasty cake that my uptight colleague last month bought satisfied my extremely timid cousin last week .,4,7,singular
the parent that the toddlers last week ignored refused the rich bacon wearily .,2,6,singular
the parent that the really nervous toddler ignored lost the rather majestic photograph last month .,2,6,singular
the parents that the nervous preschooler happily hugged folded the rather green shirt happily .,2,6,plural
the outrageous movement that the principal destroyed shaped the budget .,3,4,singular
my cousin that my partners and my partners last month married googled the outrageous paper promptly .,2,9,singular
the museum that my cousin approached displayed the sculpture last month .,2,4,singular
the really disastrous fragrance that the really chubby parent inhaled harmed the giraffe .,4,6,singular
the timid team that the uptight principal avoided celebrated the really unanticipated achievement last week .,3,5,singular
my partners that my obnoxious cousin last week fancied bought the sculpture .,2,7,plural
the procedures that the researcher invented improved the equation .,2,4,plural
the director that the quite startled team and the gathering worshiped proposed the rather interesting budget .,2,9,singular
the team that the competent directors avoided endorsed the movement happily .,2,5,singular
the guardians that the short toddler last week hit folded the yellow shirt .,2,7,plural
the sculpture that the actor enjoyed helped the movement .,2,4,singular
the letter that the assistant sadly answered encouraged the timid employee last week .,2,5,singular
the principal that the team last month worshiped observed the movement .,2,6,singular
the rather outrageous article that the timid clerk and the driven secretary happily shared spread the information .,4,10,singular
the quite outrageous rebellion that the politician and the principal lead shaped the budget .,4,7,singular
the gas that the nervous preschoolers smelled polluted the gorgeous region .,2,5,singular
the politician that the timid employee and the gathering worshiped supported the extremely fierce rebellion happily .,2,8,singular
the nervous guardians that the toddler and the children hugged tied the string efficiently .,3,7,plural
the library that my cousin sadly approached installed the faulty device quickly .,2,5,singular
the dessert that the chubby parent wearily refused satisfied the child .,2,6,singular
the fierce revolution that the principals and the rather competent director last month warned shaped the budget .,3,11,singular
the principals that the startled team worshiped met the extremely nervous employee .,2,5,plural
the child that the actors last week envied spilled the soda .,2,6,singular
the preschooler that the actor last week envied kicked the rather yellow butterfly last week .,2,6,singular
the director that the assistant phoned crushed the rather famous rebellion .,2,4,singular
the employee that the extremely uptight principal and the politicians met worshiped the director last week .,2,9,singular
my timid cousin that my rather nervous partners married planned the scandalous rebellion .,3,6,singular
the parents that the preschooler ignored covered the jar last month .,2,4,plural
the parent that the nervous preschooler hit lost the photograph .,2,5,singular
the competent employees that the talented politician met obeyed the quite talented principal happily .,3,5,plural
the guardians that the witty toddler and the rather short children hit closed the door sadly .,2,10,plural
the fragrance that the rather nervous waitress sadly inhaled harmed the giraffe last week .,2,7,singular
the victory that the driven principal last week celebrated helped the extremely fierce rebellion last week .,2,7,singular
the driven principal that the employee obeyed watched the rebellion .,3,4,singular
the convenient principle that the researcher invented improved the equation .,3,4,singular
the short toddler that the teenager and the extremely obnoxious student envied colored the gorgeous sculpture happily .,3,9,singular
the young children that the teenager last month envied healed the really startled cat .,3,6,plural
the parent that the child last month ignored opened the door .,2,6,singular
the extremely majestic museum that my colleague and my cousin approached installed the faulty device quickly .,4,7,singular
the driven principal that the timid gathering and the really competent team gloomily obeyed sanctioned the interesting budget .,3,11,singular
the scary movement that the politicians destroyed shaped the budget last week .,3,4,singular
the library that my colleague sadly approached displayed the sculpture .,2,5,singular
the director that the extremely nervous assistant and the secretaries phoned watched the revolution last month .,2,9,singular
the scary revolution that the novels and the rather majestic sculptures helped misled the rather talented gathering .,3,9,singular
the timid gathering that the politician last week encouraged celebrated the victory .,3,6,singular
the fumes that the parent inhaled killed the startled giraffe .,2,4,singular
the principle that the scary physicians last month challenged improved the extremely famous equation efficiently .,2,7,singular
the chubby child that the obnoxious actors envied folded the rather green shirt efficiently .,3,5,singular
the extremely famous rebellion that the nations happily endorsed shaped the interesting budget last month .,4,5,singular
the principle that the researcher challenged fixed the disastrous flaw .,2,4,singular
the talented director that the timid assistant phoned encouraged the rather competent employee .,3,5,singular
the procedure that the timid nurse and the researcher invented improved the famous equation .,2,8,singular
the fumes that my nervous cousin sadly inhaled harmed the startled giraffe .,2,6,singular
the sculpture that the timid toddler happily created helped the movement .,2,6,singular
the rather cheerful toddlers that the guardian and the young parents accompanied licked the bacon happily .,4,8,plural
my colleague that my chubby cousin married approached the rather famous city happily .,2,5,singular
the unanticipated achievement that the principal celebrated destroyed the outrageous movement quickly .,3,4,singular
the team that the talented directors and the uptight principals happily met endorsed the rather famous movement .,2,10,singular
the procedures that the really nervous researcher and the competent nurse challenged fixed the flaw promptly .,2,10,plural
the nervous toddlers that the uptight teenager and the extremely nervous students last month envied hung the yellow shirt .,3,12,plural
the quite clear syrup that the quite cheerful toddler last month wasted satisfied my partner .,4,8,singular
the sculpture that the students last month enjoyed misled the startled gathering .,2,6,singular
the achievements that the politician and the director last week celebrated destroyed the movement .,2,9,plural
the policies that the clerk sadly suggested stopped the movement .,2,5,plural
the principal that the talented employees and the startled employees sadly obeyed warned the movement sadly .,2,10,singular
the extremely famous procedure that the researcher last week challenged fixed the flaw .,4,6,singular
the employee that the rather uptight principal sadly avoided worshiped the director last month .,2,7,singular
the museum that my obnoxious colleague and my timid partners happily approached displayed the sculpture .,2,10,singular
the revolution that the principals stopped shaped the rather interesting budget last week .,2,4,singular
the really tasty dessert that my rather cheerful cousins wanted satisfied the short preschooler last week .,4,6,singular
the gathering that the sculptures misled obeyed the driven politician .,2,4,singular
my colleague that my partner last month married filled the shiny jar last month .,2,6,singular
my cousin that the quite cheerful toddler last month accompanied burned the photograph .,2,8,singular
the letter that the secretaries and the assistant last week answered encouraged the startled team .,2,9,singular
the majestic sculptures that the gorgeous library displayed helped the famous movement .,3,5,plural
the bacon that my chubby cousin and my nervous colleague chewed satisfied my obnoxious partner .,2,9,singular
the gas that the child wearily inhaled polluted the region quickly .,2,5,singular
the startled employee that the driven politician last month encouraged obeyed the really obnoxious principal .,3,7,singular
the paper that the scientist and the timid physician read spread the interesting information .,2,8,singular
the preschooler that the cheerful student envied captured the giraffe quickly .,2,5,singular
the principal that the extremely driven team last week betrayed celebrated the achievement last month .,2,8,singular
the famous libraries that my extremely chubby cousin approached installed the disastrous device .,3,6,plural
the policy that the competent clerks suggested stopped the movement .,2,5,singular
the movement that the directors and the driven directors observed shaped the budget .,2,8,singular
the directors that the gathering worshiped presented the budget sadly .,2,4,plural
the guardian that the extremely timid preschooler happily hugged tied the shiny string wearily .,2,7,singular
the team that the director last month avoided celebrated the unanticipated achievement last week .,2,6,singular
the child that the student last week envied spilled the clear syrup last week .,2,6,singular
the extremely obnoxious politician that the really startled gathering last month worshiped sanctioned the interesting budget promptly .,4,8,singular
the dessert that the really nervous chef and the timid waitresses happily supplied satisfied my timid cousin .,2,11,singular
the team that the directors and the extremely uptight politician encouraged endorsed the rebellion happily .,2,9,singular
the extremely famous procedure that the rather cheerful physician and the really competent scientist efficiently reviewed fixed the flaw .,4,12,singular
the novel that my obnoxious cousin bought helped the extremely famous rebellion last week .,2,5,singular
the disastrous fumes that the children and the timid preschooler happily smelled harmed the startled giraffe last month .,3,9,singular
the parent that the preschoolers last week ignored discovered the truth efficiently .,2,6,singular
the quite fierce rebellion that the team and the rather driven gathering happily endorsed shaped the budget .,4,10,singular
the unanticipated victory that the principals celebrated destroyed the rather outrageous revolution .,3,4,singular
the uptight directors that the secretary phoned proposed the quite interesting budget .,3,4,plural
the procedure that the really nervous nurses last week misused improved the convenient equation .,2,8,singular
the quite disastrous fumes that the children and the quite young preschoolers happily smelled polluted the gorgeous region quickly .,4,10,singular
my partner that the secretary and the assistant phoned burned the photograph .,2,7,singular
the parent that the preschooler ignored lost the majestic photograph .,2,4,singular
the principal that the nervous gathering and the employee obeyed encouraged the timid team .,2,8,singular
the famous museum that my partner quickly approached installed the really disastrous device .,3,5,singular
the scandalous truth that the team welcomed shaped the interesting budget last week .,3,4,singular
my uptight partner that my young cousin fancied painted the yellow door happily .,3,5,singular
the quite majestic sculptures that the nervous teenager last week discussed helped the revolution .,4,7,plural
my really uptight partner that my cousins and my obnoxious cousins fancied cut the yellow shirt efficiently .,4,8,singular
my young colleague that my quite witty partner married wanted the cake .,3,6,singular
the equation that the cheerful physicians promptly studied challenged the rather famous procedure .,2,6,singular
the extremely scandalous strategy that the clerk and the secretary suggested supported the famous revolution .,4,7,singular
the rebellion that the uptight principal quickly destroyed shaped the interesting budget last month .,2,6,singular
the policy that the assistants suggested stopped the scandalous revolution .,2,4,singular
the really rich potatoes that the toddler chewed satisfied my really timid cousin last week .,4,4,plural
the principle that the extremely witty nurse introduced fixed the flaw quickly .,2,6,singular
the team that the driven politicians met worshiped the principal .,2,5,singular
the startled team that the uptight director last month avoided worshiped the principal last week .,3,7,singular
the child that the nervous student and the cheerful actors last month envied saved the cat .,2,11,singular
the extremely disastrous gas that the chefs and the really competent waitress inhaled polluted the majestic region quickly .,4,9,singular
the rather gorgeous sculpture that my young partner happily bought helped the revolution last month .,4,6,singular
the really disastrous fumes that my colleagues and my cousin last week inhaled harmed the startled giraffe last week .,4,9,singular
the extremely famous equation that the researchers taught challenged the extremely famous procedure .,4,4,singular
the fish that the competent chef happily sampled satisfied the timid child last month .,2,6,singular
the politician that the driven gathering and the timid team betrayed watched the extremely scary revolution .,2,9,singular
the novels that the quite nervous actor last week discussed helped the really outrageous revolution .,2,8,plural
the principals that the nervous employee happily obeyed destroyed the revolution quickly .,2,6,plural
the principle that the really witty physicians misused fixed the flaw efficiently .,2,6,singular
the quite interesting letter that the clerk efficiently answered encouraged the employee last week .,4,5,singular
the child that the nervous student and the really obnoxious teenager last month envied hated the extremely shiny coin .,2,12,singular
the gorgeous sculpture that the short child and the nervous preschoolers happily created helped the outrageous revolution last week .,3,10,singular
the rather gorgeous library that my timid colleague approached displayed the novel .,4,5,singular
the timid parent that the guardian accompanied painted the green door .,3,4,singular
my obnoxious colleagues that the nervous guardian accompanied cut the shirt .,3,5,plural
the victories that the principal celebrated helped the revolution last month .,2,4,plural
the guardian that the chubby children accompanied sorted the shiny coin .,2,5,singular
the rich cakes that my cousin bought satisfied my partner last month .,3,4,plural
my partner that the rather nervous child accompanied planned the fierce revolution .,2,6,singular
the guardian that the toddlers happily hugged tied the string efficiently .,2,5,singular
the principle that the cheerful physicians reviewed improved the formula .,2,5,singular
the phone that the director and the driven principals avoided encouraged the quite startled employee last week .,2,8,singular
the obnoxious principal that the startled team obeyed joined the scandalous revolution happily .,3,5,singular
my colleague that the extremely cheerful child and the short preschoolers accompanied opened the yellow door gloomily .,2,10,singular
the rather outrageous articles that the really nervous actor promptly googled spread the interesting information quickly .,4,7,plural
the rebellion that the competent director watched misled the gathering .,2,5,singular
the principle that the rather fierce researchers challenged fixed the quite disastrous flaw .,2,6,singular
the famous museum that my extremely nervous colleague and my cousins happily approached displayed the quite gorgeous novel last month .,3,10,singular
my cousin that the really timid assistant and the clerks happily phoned chewed the bacon wearily .,2,10,singular
the parent that the preschooler hit framed the really gorgeous photograph .,2,4,singular
the gathering that the competent principal and the talented directors last week encouraged welcomed the truth happily .,2,11,singular
the paper that the researchers and the researchers read spread the information .,2,7,singular
the procedures that the fierce scientist studied improved the formula gloomily .,2,5,plural
the extremely nervous preschoolers that the actor and the witty student last week envied saved the cat .,4,10,plural
the famous library that my colleague approached displayed the gorgeous novel .,3,4,singular
the nervous child that the actors and the nervous student last week envied grabbed the really green butterfly .,3,10,singular
the politician that the gathering betrayed supported the quite scary rebellion happily .,2,4,singular
the guardian that the timid toddler happily hugged refused the rich dessert .,2,6,singular
the fumes that the preschooler smelled killed the startled giraffe .,2,4,singular
my short cousin that my timid colleague married planned the rebellion promptly .,3,5,singular
my witty colleague that my witty partners fancied cut the yellow shirt happily .,3,5,singular
the really cheerful parent that my colleague and my partners accompanied discovered the outrageous truth last week .,4,7,singular
the unanticipated victory that the famous nations celebrated destroyed the outrageous rebellion quickly .,3,5,singular
the competent gathering that the quite uptight principal and the obnoxious directors avoided worshiped the really talented politician .,3,10,singular
the procedure that the nurse quickly invented improved the formula efficiently .,2,5,singular
the scandalous book that the competent secretaries and the talented clerk happily sold spread the extremely interesting information quickly .,3,10,singular
the really timid guardian that my really witty partners accompanied lost the photograph .,4,6,singular
my colleague that my cousin married burned the photograph last week .,2,4,singular
the rather nervous parent that my cousin happily accompanied refused the rich dessert last week .,4,5,singular
the extremely majestic novel that the witty actor enjoyed helped the rebellion last week .,4,5,singular
the parent that the child happily hugged folded the shirt efficiently .,2,5,singular
the rather competent director that the employee and the gathering betrayed joined the scary rebellion gloomily .,4,7,singular
the nervous children that my uptight partner accompanied sorted the shiny coin .,3,5,plural
the strategy that the secretary suggested stopped the rebellion .,2,4,singular
the formulae that the physician last week taught challenged the procedure last week .,2,6,plural
the revolution that the principal and the politicians lead shaped the budget last month .,2,7,singular
the timid parent that the cheerful toddlers and the really young preschoolers last week ignored filled the jar .,3,12,singular
the books that the secretary sold spread the information .,2,4,plural
the extremely unanticipated accomplishment that the politician and the extremely uptight principals last week celebrated helped the extremely outrageous movement last month .,4,11,singular
the quite unanticipated achievement that the rather obnoxious politician happily celebrated destroyed the famous movement quickly .,4,7,singular
the quite interesting phone that the secretaries efficiently answered encouraged the gathering last week .,4,5,singular
the gas that the guardian inhaled harmed the rather startled giraffe last week .,2,4,singular
the movement that the really obnoxious directors and the politician happily joined misled the gathering .,2,10,singular
the gorgeous novels that the museum displayed misled the gathering .,3,4,plural
the guardian that the children accompanied hung the green shirt .,2,4,singular
the rather convenient procedures that the researcher and the scientist challenged improved the convenient formula .,4,7,plural
the driven director that the talented secretary and the timid clerk phoned supported the movement .,3,9,singular
